"ID"	"IRI"	"PreferredTerm"	"Description"	"Code"
"urn:miriam:uberon:0003030"	"http://purl.obolibrary.org/obo/UBERON_0003030"	"posterior nucleus of thalamus"		"0003030"
"urn:miriam:uberon:0003031"	"http://purl.obolibrary.org/obo/UBERON_0003031"	"submedial nucleus of thalamus"	"Thalamic nucleus separated from the ventromedial part of the mediodorsal nucleus of the thalamus by the internal medullary lamina (Paxinos The rat nervous system 2nd ed, Academic Press, 1995)."	"0003031"
"urn:miriam:uberon:0003033"	"http://purl.obolibrary.org/obo/UBERON_0003033"	"suprageniculate nucleus of thalamus"		"0003033"
"urn:miriam:uberon:0003034"	"http://purl.obolibrary.org/obo/UBERON_0003034"	"central dorsal nucleus of thalamus"		"0003034"
"urn:miriam:uberon:0003035"	"http://purl.obolibrary.org/obo/UBERON_0003035"	"obsolete regional part of cerebellar white matter"		"0003035"
"urn:miriam:uberon:0003036"	"http://purl.obolibrary.org/obo/UBERON_0003036"	"central lateral nucleus"		"0003036"
"urn:miriam:uberon:0003037"	"http://purl.obolibrary.org/obo/UBERON_0003037"	"septum"	"A wall, dividing a cavity or structure into smaller ones[WP]."	"0003037"
"urn:miriam:uberon:0003038"	"http://purl.obolibrary.org/obo/UBERON_0003038"	"thoracic spinal cord"	"The thoracic nerves are the spinal nerves emerging from the thoracic vertebrae. [WP,unvetted]."	"0003038"
"urn:miriam:uberon:0003039"	"http://purl.obolibrary.org/obo/UBERON_0003039"	"anterior commissure anterior part"	"The horseshoe-shaped tract that connects the two olfactory bulbs."	"0003039"
"urn:miriam:uberon:0003040"	"http://purl.obolibrary.org/obo/UBERON_0003040"	"central gray substance of midbrain"	"Periaqueductal gray (PAG; also called the 'central gray') is the gray matter located around the cerebral aqueduct within the midbrain. It plays a role in the descending modulation of pain and in defensive behaviour. The ascending pain and temperature fibers of the spinothalamic tract also send information to the PAG via the spinomesencephalic tract. The spinomesencephalic tract is so-named because the fibers originate in the spine and terminate in the mesencephalon, another name for the midbrain, the part of the brain in which the PAG resides. [WP,unvetted]."	"0003040"
"urn:miriam:uberon:0003041"	"http://purl.obolibrary.org/obo/UBERON_0003041"	"trigeminal nerve fibers"	"A nerve fiber that is part of a trigeminal nerve."	"0003041"
"urn:miriam:uberon:0003043"	"http://purl.obolibrary.org/obo/UBERON_0003043"	"posterior part of anterior commissure"	"The major forebrain commissure that connects the two temporal lobes of the cortex."	"0003043"
"urn:miriam:uberon:0003044"	"http://purl.obolibrary.org/obo/UBERON_0003044"	"uncinate fasciculus"	"Pathway arising from the fastigial nucleus to the vestibular nuclei, reticular formation, motor neurons of brainstem and cervical spinal cord (Butler and Hodos, Comparative Vertebrate Neuroanatomy, 2nd ed., 2005, pg 261)."	"0003044"
"urn:miriam:uberon:0003045"	"http://purl.obolibrary.org/obo/UBERON_0003045"	"dorsal longitudinal fasciculus"	"A fiber bundle containing fibers from nuclei of the hypothalamus that project to the dorsal tegmental nucleus and other regions of the midbrain and the pons, as well as fibers originating in the pontine reticular formation and the medullary reticular formation that project to the thalamus and other regions of the forebrain (Carpenter-83). In NeuroNames it is a composite structure consisting of the dorsal longitudinal fasciculus of hypothalamus, the dorsal longitudinal fasciculus of midbrain, the dorsal longitudinal fasciculus of pons and the dorsal longitudinal fasciculus of medulla. (NeuroNames)"	"0003045"
"urn:miriam:uberon:0003046"	"http://purl.obolibrary.org/obo/UBERON_0003046"	"ventral acoustic stria"	"White matter structure containing fibers arising from neurons in the cochlear nuclear complex"	"0003046"
"urn:miriam:uberon:0003047"	"http://purl.obolibrary.org/obo/UBERON_0003047"	"obsolete regional part of pretectal region"	"A regional part of brain that is part of a pretectal region [Automatically generated definition]."	"0003047"
"urn:miriam:uberon:0003048"	"http://purl.obolibrary.org/obo/UBERON_0003048"	"obsolete regional part of hypothalamus"	"A regional part of brain that is part of a hypothalamus [Automatically generated definition]."	"0003048"
"urn:miriam:uberon:0003049"	"http://purl.obolibrary.org/obo/UBERON_0003049"	"collagen and cuticulin-based cuticle"	"A type of cuticle composed of highly cross-linked collagens and specialised insoluble proteins known as cuticlins, together with glycoproteins and lipids[WP]."	"0003049"
"urn:miriam:uberon:0003050"	"http://purl.obolibrary.org/obo/UBERON_0003050"	"olfactory placode"	"A thick plate of cells derived from the neural ectoderm in the head region of the embryo that develops into the olfactory region of the nasal cavity."	"0003050"
"urn:miriam:uberon:0003051"	"http://purl.obolibrary.org/obo/UBERON_0003051"	"ear vesicle"	"An epithelial sac of invaginated ectoderm formed from the otic placode that gives rise to the structures of the inner ear[MP]"	"0003051"
"urn:miriam:uberon:0003052"	"http://purl.obolibrary.org/obo/UBERON_0003052"	"midbrain-hindbrain boundary"	"The part of the brain that is the morphological boundary between the midbrain and hindbrain and that is the location of an organizing center which patterns the midbrain and hindbrain primordia of the neural plate."	"0003052"
"urn:miriam:uberon:0003053"	"http://purl.obolibrary.org/obo/UBERON_0003053"	"ventricular zone"	"Proliferative region that is part of the ventricular system."	"0003053"
"urn:miriam:uberon:0003054"	"http://purl.obolibrary.org/obo/UBERON_0003054"	"roof plate"	"A single row of glia at the dorsal midline of the developing neural tube along the entire anterior-posterior axis. This region provides inductive signals for the specification of neuronal cell types and of the specification of neural crest cells. The cells comprising the roof plate are the precursors to radial glial cells."	"0003054"
"urn:miriam:uberon:0003055"	"http://purl.obolibrary.org/obo/UBERON_0003055"	"periderm"	"A temporary epithelium that derives from the outer layer of the ectdoerm and is shed once the inner layer differentiates to form a true epidermis."	"0003055"
"urn:miriam:uberon:0003056"	"http://purl.obolibrary.org/obo/UBERON_0003056"	"pre-chordal neural plate"	"The portion of neural plate anterior to the mid-hindbrain junction."	"0003056"
"urn:miriam:uberon:0003057"	"http://purl.obolibrary.org/obo/UBERON_0003057"	"chordal neural plate"	"The portion of neural plate posterior to the mid-hindbrain junction."	"0003057"
"urn:miriam:uberon:0003058"	"http://purl.obolibrary.org/obo/UBERON_0003058"	"hypochord"	"The hypochord is a transient rod-like structure in the embryos of fish, lampreys and amphibians that is located immediately ventral to the notochord. The hypochord may play a role in positioning the dorsal aorta[GO]."	"0003058"
"urn:miriam:uberon:0003059"	"http://purl.obolibrary.org/obo/UBERON_0003059"	"presomitic mesoderm"	"Unsegmented field of paraxial mesoderm present posterior to the most recently formed somite pair, from which somites will form."	"0003059"
"urn:miriam:uberon:0003060"	"http://purl.obolibrary.org/obo/UBERON_0003060"	"pronephric duct"	"In mammals, the pronephric duct is the predecessor of the Wolffian duct[WP]."	"0003060"
"urn:miriam:uberon:0003061"	"http://purl.obolibrary.org/obo/UBERON_0003061"	"blood island"	"Blood islands are structures in the developing embryo which lead to many different parts of the circulatory system. They primarily derive from plexuses formed from angioblasts. Within them, vacuoles appear through liquefaction of the central part of the syncytium into plasma. The lumen of the blood vessels thus formed is probably intracellular. The flattened cells at the periphery form the endothelium. The nucleated red blood corpuscles develop either from small masses of the original angioblast left attached to the inner wall of the lumen or directly from the flat endothelial cells. In either case the syncytial mass thus formed projects from and is attached to the wall of the vessel. Such a mass is known as a blood island and hemoglobin gradually accumulates within it. Later the cells on the surface round up, giving the mass a mulberry-like appearance. Then the red blood cells break loose and are carried away in the plasma. Such free blood cells continue to divide. Blood islands have been seen in the area vasculosa in the omphalomesenteric vein and arteries, and in the dorsal aorta[WP, unvetted]."	"0003061"
"urn:miriam:uberon:0003062"	"http://purl.obolibrary.org/obo/UBERON_0003062"	"primitive knot"	"organizer for gastrulation in vertebrates. The primitive knot starts as a regional knot of cells that forms on the blastodisc immediately anterior to where the outer layer of cells will begin to migrate inwards - an area known as the primitive streak. Posterior to the node is the primitive pit, where the cells of the epiblast (the upper layer of embryonic cells) initially begin to invaginate. This invagination expands posteriorly into the primitive groove as the cells layers continue to move into the space between the embryonic cells and the yolk. This differentiates the embryo into the germ layers - endoderm, mesoderm, and ectoderm. The primitive knot migrates posteriorly as gastrulation proceeds, eventually being absorbed into the tail bud.[WP]. the regional thickening of cells at the rostral tip of the vertebrate primitive streak through which gastrulating cells migrate anteriorally to form tissues in the future head and neck; this region organizes the formation of the three embryonic layers and establishes the longitudinal axis and the polarity of the embryo[MP]."	"0003062"
"urn:miriam:uberon:0003063"	"http://purl.obolibrary.org/obo/UBERON_0003063"	"prechordal plate"	"A horseshoe-shaped thickening of the endoderm at the cranial (rostral) end of the primitive streak formed by the involution of Spemann's organizer cells which, together with the notochord, induces the formation of the neural plate from the overlying ectodermal cells and contributes mesodermal type cells to the surrounding tissue"	"0003063"
"urn:miriam:uberon:0003064"	"http://purl.obolibrary.org/obo/UBERON_0003064"	"intermediate mesoderm"	"The intermediate mesoderm is located between the lateral mesoderm and the paraxial mesoderm. It develops into the kidney and gonads."	"0003064"
"urn:miriam:uberon:0003065"	"http://purl.obolibrary.org/obo/UBERON_0003065"	"ciliary marginal zone"	"Region at the periphery of the retina where retinal stem cells are located. After 60 hpf, the CMZ is the source of most retinal growth.[Wehman et al, 2005]"	"0003065"
"urn:miriam:uberon:0003066"	"http://purl.obolibrary.org/obo/UBERON_0003066"	"pharyngeal arch 2"	"The second pharyngeal arch will form the hyoid apparatus. The cranial neural crest cells that populate the second pharyngeal arch emerge primarily from rhombomere 4 and will form skeletal elements."	"0003066"
"urn:miriam:uberon:0003067"	"http://purl.obolibrary.org/obo/UBERON_0003067"	"dorsolateral placode"	"Lateral neurogenic placodes positioned dorsal of the epibranchial placodes."	"0003067"
"urn:miriam:uberon:0003068"	"http://purl.obolibrary.org/obo/UBERON_0003068"	"axial mesoderm"	"The axial mesoderm includes the prechordal mesoderm and the chordamesoderm. It gives rise to the prechordal plate and to the notochord."	"0003068"
"urn:miriam:uberon:0003069"	"http://purl.obolibrary.org/obo/UBERON_0003069"	"otic placode"	"A cranial placode which, once specified, invaginates to form an otic cup, which eventually separates from the surface ectoderm to form the otic vesicle or otocyst, a rounded structure without appar- ent polarity. As the otic placode invaginates into a cup neuroblasts delaminate from the anterior ventral aspect of the otic epithelium to give rise to neurons of the vestibulocochlear (statoacoustic) ganglion of cranial nerve VIII[NBK]"	"0003069"
"urn:miriam:uberon:0003070"	"http://purl.obolibrary.org/obo/UBERON_0003070"	"trigeminal placode complex"	"A neurogenic placode that arises at the level of the midbrain-hindbrain boundary and develops into a trigeminal ganglion."	"0003070"
"urn:miriam:uberon:0003071"	"http://purl.obolibrary.org/obo/UBERON_0003071"	"eye primordium"	"Portion of tissue that is part of the anterior neural keel and will form the optic vesicle[ZFA]. A paired ectodermal placode that becomes invaginated to form the embryonic lens vesicles."	"0003071"
"urn:miriam:uberon:0003072"	"http://purl.obolibrary.org/obo/UBERON_0003072"	"optic cup"	"Multi-tissue structure that is comprised of neural and non-neural epithelial layers which will form the retina and retinal pigmented epithelium of the mature eye[ZFA]. double walled structured formed by expansion and invagination of the distal end of the optic vesicle that develops into the pigmented and sensory layers of the retina while the mouth of the optic cup eventually forms the pupil of the eye[MP]."	"0003072"
"urn:miriam:uberon:0003073"	"http://purl.obolibrary.org/obo/UBERON_0003073"	"lens placode"	"A thickened portion of ectoderm which serves as the precursor to the lens. SOX2 and Pou2f1 are involved in its development[WP]."	"0003073"
